Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (�C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
13/06/2020,11:50:13,947.691,245.725,4.11,15.8,not present ,0,0,
13/06/2020,12:00:13,947.69,245.701,4.11,16.1,not present ,0,0,
13/06/2020,12:10:13,947.687,245.585,4.11,15.8,not present ,0,0,
13/06/2020,12:20:13,947.687,245.585,4.1,16.1,not present ,0,0,
13/06/2020,12:30:13,947.686,245.546,4.1,15.9,not present ,0,0,
13/06/2020,12:40:13,947.685,245.493,4.1,16.1,not present ,0,0,
13/06/2020,12:50:14,947.684,245.468,4.1,16.2,not present ,0,0,
13/06/2020,13:00:14,947.677,245.175,4.09,16,not present ,0,0,
13/06/2020,13:10:13,947.677,245.175,4.09,15.9,not present ,0,0,
13/06/2020,13:20:13,947.675,245.108,4.09,15.7,not present ,0,0,
13/06/2020,13:30:13,947.675,245.097,4.09,15.7,not present ,0,0,
13/06/2020,13:40:13,947.672,244.98,4.09,15.9,not present ,0,0,
13/06/2020,13:50:13,947.672,244.96,4.09,15.8,not present ,0,0,
13/06/2020,14:00:13,947.672,244.98,4.09,16.2,not present ,0,0,
13/06/2020,14:10:13,947.671,244.921,4.08,16.29,not present ,0,0,
13/06/2020,14:20:13,947.669,244.863,4.08,16,not present ,0,0,
13/06/2020,14:30:13,947.668,244.804,4.08,16,not present ,0,0,
13/06/2020,14:40:13,947.665,244.709,4.08,16.1,not present ,0,0,
13/06/2020,14:50:13,947.662,244.589,4.08,16.1,not present ,0,0,
13/06/2020,15:00:13,947.659,244.462,4.08,16.29,not present ,0,0,
13/06/2020,15:10:13,947.656,244.354,4.08,16.29,not present ,0,0,
13/06/2020,15:20:13,947.656,244.347,4.08,16.5,not present ,0,0,
13/06/2020,15:30:14,947.653,244.238,4.08,16.5,not present ,0,0,
13/06/2020,15:40:13,947.652,244.199,4.07,16.7,not present ,0,0,
13/06/2020,15:50:13,947.651,244.14,4.07,17,not present ,0,0,
13/06/2020,16:00:13,947.65,244.121,4.07,16.9,not present ,0,0,
13/06/2020,16:10:13,947.649,244.065,4.07,17.29,not present ,0,0,
13/06/2020,16:20:13,947.648,244.042,4.07,18.29,not present ,0,0,
13/06/2020,16:30:13,947.649,244.062,4.07,20.2,not present ,0,0,
13/06/2020,16:40:13,947.646,243.964,4.07,21.1,not present ,0,0,
13/06/2020,16:50:13,947.645,243.925,4.07,19.79,not present ,0,0,
13/06/2020,17:00:13,947.646,243.957,4.07,19.29,not present ,0,0,
13/06/2020,17:10:13,947.646,243.936,4.06,18.4,not present ,0,0,
13/06/2020,17:20:13,947.643,243.826,4.06,17.79,not present ,0,0,
13/06/2020,17:30:13,947.643,243.828,4.06,17.7,not present ,0,0,
13/06/2020,17:40:13,947.641,243.768,4.06,17.7,not present ,0,0,
13/06/2020,17:50:13,947.641,243.75,4.05,17.6,not present ,0,0,
13/06/2020,18:00:13,947.64,243.727,4.05,17.4,not present ,0,0,
13/06/2020,18:10:12,947.639,243.671,4.05,17.29,not present ,0,0,
13/06/2020,18:20:14,947.635,243.52,4.04,16.29,not present ,0,0,
13/06/2020,18:30:14,947.632,243.399,4.04,15.2,not present ,0,0,
13/06/2020,18:40:13,947.631,243.359,4.04,14.7,not present ,0,0,
13/06/2020,18:50:13,947.629,243.285,4.03,14.3,not present ,0,0,
13/06/2020,19:00:13,947.627,243.203,4.03,13.8,not present ,0,0,
13/06/2020,19:10:13,947.626,243.164,4.02,13.3,not present ,0,0,
13/06/2020,19:20:13,947.626,243.18,4.02,13.1,not present ,0,0,
13/06/2020,19:30:13,947.626,243.147,4.02,13.1,not present ,0,0,
13/06/2020,19:40:13,947.625,243.109,4.01,13,not present ,0,0,
13/06/2020,19:50:13,947.624,243.093,4.01,12.6,not present ,0,0,
13/06/2020,20:00:13,947.623,243.029,4.01,12,not present ,0,0,
13/06/2020,20:10:13,947.622,243.018,4,11.5,not present ,0,0,
13/06/2020,20:20:13,947.622,243.007,4,10.9,not present ,0,0,
13/06/2020,20:30:13,947.621,242.968,4,10.6,not present ,0,0,
13/06/2020,20:40:13,947.621,242.968,4,10,not present ,0,0,
13/06/2020,20:50:13,947.621,242.954,3.99,9.7,not present ,0,0,
13/06/2020,21:00:12,947.621,242.968,3.99,9.2,not present ,0,0,
13/06/2020,21:10:12,947.621,242.971,3.99,9,not present ,0,0,
13/06/2020,21:20:13,947.621,242.988,4.03,13.5,present ,12.95,141.89,
13/06/2020,21:30:12,947.622,243.007,4.08,16.5,present ,12.96,142.8,
13/06/2020,21:40:13,947.622,243.022,4.11,17.4,present ,12.96,143.1,
13/06/2020,21:50:13,947.623,243.046,4.11,17.79,present ,12.96,143.39,
13/06/2020,22:00:13,947.623,243.065,4.14,18.2,present ,12.93,143.39,
13/06/2020,22:10:13,947.624,243.105,4.16,17.9,present ,12.93,143.39,
13/06/2020,22:20:13,947.625,243.125,4.18,16.4,present ,12.91,118.5,
13/06/2020,22:30:13,947.626,243.164,4.19,14.3,present ,12.93,116.4,
13/06/2020,22:40:13,947.627,243.203,4.18,12.1,present ,12.92,115.5,
13/06/2020,22:50:13,947.629,243.283,4.18,10.6,present ,12.93,116.1,
13/06/2020,23:00:13,947.63,243.339,4.18,10,present ,12.92,115.8,
13/06/2020,23:10:13,947.631,243.359,4.18,9.39,present ,12.89,116.1,
13/06/2020,23:20:13,947.633,243.437,4.18,8.7,present ,12.89,116.4,
13/06/2020,23:30:13,947.633,243.432,4.18,8.8,present ,12.86,116.1,
13/06/2020,23:40:13,947.634,243.471,4.18,9,present ,12.86,116.4,
13/06/2020,23:50:14,947.635,243.516,4.18,8.6,present ,12.86,116.4,
14/06/2020,0:00:14,947.637,243.593,4.18,8.6,present ,12.85,115.8,
14/06/2020,0:10:13,947.638,243.631,4.18,8.5,present ,12.82,116.7,
14/06/2020,0:20:13,947.64,243.726,4.18,8.3,present ,12.86,116.7,
14/06/2020,0:30:13,947.641,243.751,4.18,8.6,present ,12.82,116.7,
14/06/2020,0:40:13,947.643,243.826,4.18,8.3,present ,12.83,117,
14/06/2020,0:50:13,947.643,243.85,4.18,8.89,present ,12.83,117.3,
14/06/2020,1:00:13,947.645,243.925,4.18,8.7,present ,12.82,116.7,
14/06/2020,1:10:13,947.648,244.022,4.18,8.89,present ,12.82,116.7,
14/06/2020,1:20:13,947.651,244.141,4.18,9,present ,12.79,116.7,
14/06/2020,1:30:13,947.653,244.243,4.18,8.8,present ,12.79,117,
14/06/2020,1:40:13,947.656,244.355,4.18,8.5,present ,12.82,116.7,
14/06/2020,1:50:13,947.659,244.453,4.19,8.8,present ,12.86,116.4,
14/06/2020,2:00:13,947.661,244.532,4.19,8.2,present ,12.86,116.1,
14/06/2020,2:10:13,947.662,244.589,4.18,8.1,present ,12.86,116.4,
14/06/2020,2:20:13,947.665,244.687,4.17,8.1,present ,12.86,116.4,
14/06/2020,2:30:14,947.667,244.786,4.18,8,present ,12.82,116.4,
14/06/2020,2:40:14,947.671,244.941,4.18,7.9,present ,12.82,116.7,
14/06/2020,2:50:13,947.673,245,4.18,7.8,present ,12.82,116.7,
14/06/2020,3:00:13,947.675,245.078,4.18,7.7,present ,12.79,116.7,
14/06/2020,3:10:13,947.676,245.136,4.18,7.7,present ,12.79,117,
14/06/2020,3:20:13,947.681,245.312,4.18,8,present ,12.79,117.3,
14/06/2020,3:30:13,947.682,245.388,4.18,7.8,present ,12.79,116.4,
14/06/2020,3:40:13,947.684,245.468,4.18,7.9,present ,12.79,117.3,
14/06/2020,3:50:13,947.688,245.605,4.18,7.8,present ,12.79,117.3,
14/06/2020,4:00:13,947.689,245.664,4.18,7.7,present ,12.76,117.3,
14/06/2020,4:10:13,947.691,245.742,4.18,7.7,present ,12.76,117.3,
14/06/2020,4:20:13,947.692,245.781,4.18,7.6,present ,12.76,117.6,
14/06/2020,4:30:13,947.693,245.8,4.18,7.6,present ,12.76,117.3,
14/06/2020,4:40:13,947.694,245.859,4.18,7.4,present ,12.76,117,
14/06/2020,4:50:13,947.695,245.88,4.18,7.5,present ,12.73,117.6,
14/06/2020,5:00:14,947.694,245.859,4.18,7.5,present ,12.73,117.9,
14/06/2020,5:10:13,947.696,245.917,4.18,7.2,present ,12.73,117.9,
14/06/2020,5:20:13,947.699,246.044,4.18,7.5,present ,12.76,117,
14/06/2020,5:30:14,947.7,246.093,4.19,6.9,not present ,0,0,
14/06/2020,5:40:13,947.699,246.054,4.19,6.2,not present ,0,0,
14/06/2020,5:50:13,947.699,246.041,4.18,6,not present ,0,0,
14/06/2020,6:00:13,947.699,246.035,4.18,5.6,not present ,0,0,
14/06/2020,6:10:13,947.7,246.074,4.18,5.7,not present ,0,0,
14/06/2020,6:20:13,947.701,246.125,4.18,5.7,not present ,0,0,
14/06/2020,6:30:13,947.705,246.274,4.17,5.8,not present ,0,0,
14/06/2020,6:40:13,947.706,246.307,4.17,6,not present ,0,0,
14/06/2020,6:50:13,947.705,246.289,4.17,6.2,not present ,0,0,
14/06/2020,7:00:13,947.705,246.26,4.17,6.5,not present ,0,0,
14/06/2020,7:10:13,947.704,246.246,4.17,6.8,not present ,0,0,
14/06/2020,7:20:13,947.705,246.269,4.16,7.1,not present ,0,0,
14/06/2020,7:30:13,947.704,246.23,4.16,7.6,not present ,0,0,
14/06/2020,7:40:13,947.703,246.207,4.16,8.2,not present ,0,0,
14/06/2020,7:50:14,947.703,246.208,4.15,8.5,not present ,0,0,
14/06/2020,8:00:13,947.702,246.158,4.15,9.2,not present ,0,0,
14/06/2020,8:10:13,947.701,246.132,4.15,9.7,not present ,0,0,
14/06/2020,8:20:13,947.7,246.076,4.15,10.1,not present ,0,0,
14/06/2020,8:30:13,947.698,246.015,4.15,10.6,not present ,0,0,
14/06/2020,8:40:13,947.698,246.015,4.14,11.3,not present ,0,0,
14/06/2020,8:50:13,947.695,245.886,4.14,11.8,not present ,0,0,
14/06/2020,9:00:13,947.696,245.937,4.14,12.3,not present ,0,0,
14/06/2020,9:10:13,947.7,246.093,4.14,13.5,not present ,0,0,
14/06/2020,9:20:13,947.7,246.074,4.14,14.8,not present ,0,0,
14/06/2020,9:30:13,947.703,246.21,4.13,15.8,not present ,0,0,
14/06/2020,9:40:13,947.705,246.269,4.13,16.6,not present ,0,0,
14/06/2020,9:50:13,947.703,246.191,4.13,17.29,not present ,0,0,
14/06/2020,10:00:13,947.699,246.035,4.13,17.7,not present ,0,0,
14/06/2020,10:10:13,947.698,245.996,4.13,17.7,not present ,0,0,
14/06/2020,10:20:14,947.698,245.996,4.12,17.79,not present ,0,0,
14/06/2020,10:30:14,947.697,245.976,4.12,17.79,not present ,0,0,
14/06/2020,10:40:13,947.697,245.947,4.12,18.29,not present ,0,0,
14/06/2020,10:50:13,947.696,245.917,4.12,18.5,not present ,0,0,
14/06/2020,11:00:13,947.696,245.929,4.12,18.5,not present ,0,0,
14/06/2020,11:10:13,947.694,245.859,4.11,18.1,not present ,0,0,
14/06/2020,11:20:13,947.693,245.811,4.11,18,not present ,0,0,
14/06/2020,11:30:13,947.685,245.489,4.11,18.29,not present ,0,0,
14/06/2020,11:40:13,947.684,245.468,4.11,18.2,not present ,0,0,
14/06/2020,11:50:13,947.682,245.39,4.11,18.29,not present ,0,0,
14/06/2020,12:00:13,947.681,245.351,4.1,18.2,not present ,0,0,
14/06/2020,12:10:13,947.681,245.325,4.1,18.1,not present ,0,0,
14/06/2020,12:20:13,947.677,245.156,4.1,18.1,not present ,0,0,
14/06/2020,12:30:13,947.676,245.136,4.1,17.9,not present ,0,0,
14/06/2020,12:40:13,947.673,245.033,4.1,18,not present ,0,0,
14/06/2020,12:50:13,947.672,244.992,4.09,17.9,not present ,0,0,
14/06/2020,13:00:13,947.672,244.973,4.09,17.79,not present ,0,0,
14/06/2020,13:10:13,947.668,244.829,4.09,17.6,not present ,0,0,
14/06/2020,13:20:14,947.665,244.721,4.09,17.5,not present ,0,0,
14/06/2020,13:30:14,947.665,244.687,4.09,17.29,not present ,0,0,
14/06/2020,13:40:13,947.663,244.628,4.09,17.29,not present ,0,0,
14/06/2020,13:50:13,947.662,244.589,4.09,17.29,not present ,0,0,
14/06/2020,14:00:13,947.659,244.467,4.09,17.2,not present ,0,0,
14/06/2020,14:10:13,947.657,244.401,4.08,17.2,not present ,0,0,
14/06/2020,14:20:13,947.657,244.377,4.08,17.29,not present ,0,0,
14/06/2020,14:30:13,947.654,244.261,4.08,17.2,not present ,0,0,
14/06/2020,14:40:13,947.65,244.1,4.08,17.29,not present ,0,0,
14/06/2020,14:50:13,947.649,244.076,4.08,17.29,not present ,0,0,
14/06/2020,15:00:13,947.648,244.02,4.08,17.4,not present ,0,0,
14/06/2020,15:10:13,947.645,243.923,4.08,17.5,not present ,0,0,
14/06/2020,15:20:13,947.645,243.925,4.08,17.6,not present ,0,0,
14/06/2020,15:30:13,947.644,243.867,4.07,17.7,not present ,0,0,
14/06/2020,15:40:13,947.643,243.829,4.07,17.79,not present ,0,0,
14/06/2020,15:50:14,947.643,243.828,4.07,18.1,not present ,0,0,
14/06/2020,16:00:14,947.642,243.789,4.07,18.29,not present ,0,0,
14/06/2020,16:10:13,947.641,243.768,4.07,18.29,not present ,0,0,
14/06/2020,16:20:13,947.641,243.766,4.07,19.4,not present ,0,0,
14/06/2020,16:30:13,947.64,243.73,4.07,21.1,not present ,0,0,
14/06/2020,16:40:13,947.64,243.733,4.07,23,not present ,0,0,
14/06/2020,16:50:13,947.638,243.658,4.07,22.5,not present ,0,0,
14/06/2020,17:00:13,947.638,243.632,4.06,21.7,not present ,0,0,
14/06/2020,17:10:13,947.635,243.535,4.06,20.6,not present ,0,0,
14/06/2020,17:20:13,947.634,243.496,4.06,19.7,not present ,0,0,
14/06/2020,17:30:13,947.634,243.476,4.06,19.5,not present ,0,0,
14/06/2020,17:40:13,947.632,243.417,4.05,19.4,not present ,0,0,
14/06/2020,17:50:13,947.632,243.393,4.05,19.6,not present ,0,0,
14/06/2020,18:00:13,947.631,243.359,4.05,19.5,not present ,0,0,
14/06/2020,18:10:13,947.63,243.339,4.04,19.4,not present ,0,0,
14/06/2020,18:20:13,947.629,243.281,4.04,18.6,not present ,0,0,
14/06/2020,18:30:14,947.626,243.164,4.04,17.5,not present ,0,0,
14/06/2020,18:40:13,947.624,243.085,4.03,16.6,not present ,0,0,
14/06/2020,18:50:13,947.622,243.007,4.03,16.1,not present ,0,0,
14/06/2020,19:00:13,947.62,242.949,4.03,15.6,not present ,0,0,
14/06/2020,19:10:13,947.62,242.929,4.02,15.2,not present ,0,0,
14/06/2020,19:20:13,947.619,242.891,4.02,14.7,not present ,0,0,
14/06/2020,19:30:13,947.618,242.851,4.01,14.3,not present ,0,0,
14/06/2020,19:40:13,947.618,242.851,4.01,14,not present ,0,0,
14/06/2020,19:50:13,947.617,242.812,4.01,13.5,not present ,0,0,
14/06/2020,20:00:13,947.617,242.807,4.01,13.1,not present ,0,0,
14/06/2020,20:10:13,947.617,242.812,4,12.9,not present ,0,0,
14/06/2020,20:20:13,947.617,242.812,4,12.7,not present ,0,0,
14/06/2020,20:30:13,947.617,242.805,4,12.3,not present ,0,0,
14/06/2020,20:40:13,947.617,242.803,4,12,not present ,0,0,
14/06/2020,20:50:13,947.616,242.792,3.99,11.4,not present ,0,0,
14/06/2020,21:00:13,947.615,242.714,3.99,11.1,not present ,0,0,
14/06/2020,21:10:13,947.614,242.694,3.99,10.7,not present ,0,0,
14/06/2020,21:20:14,947.613,242.636,4.03,15.7,present ,12.95,142.2,
14/06/2020,21:30:14,947.613,242.661,4.08,18.2,present ,12.96,143.1,
14/06/2020,21:40:13,947.613,242.636,4.1,19.1,present ,12.96,143.7,
14/06/2020,21:50:13,947.612,242.617,4.12,19.5,present ,12.96,143.39,
14/06/2020,22:00:13,947.612,242.597,4.14,19.79,present ,12.93,143.7,
14/06/2020,22:10:13,947.611,242.558,4.17,19.29,present ,12.93,143.7,
14/06/2020,22:20:13,947.611,242.578,4.18,18.29,present ,12.95,118.8,
14/06/2020,22:30:13,947.611,242.578,4.19,15.7,present ,12.93,116.4,
14/06/2020,22:40:13,947.611,242.583,4.19,13.3,present ,12.93,116.4,
14/06/2020,22:50:13,947.611,242.589,4.18,11.8,present ,12.89,116.1,
14/06/2020,23:00:13,947.612,242.617,4.18,10.8,present ,12.89,116.1,
14/06/2020,23:10:13,947.612,242.617,4.18,10.2,present ,12.89,116.4,
14/06/2020,23:20:13,947.613,242.656,4.18,9.8,present ,12.89,116.4,
14/06/2020,23:30:13,947.614,242.696,4.18,9.5,present ,12.89,116.1,
14/06/2020,23:40:13,947.615,242.714,4.18,9.2,present ,12.86,116.4,
14/06/2020,23:50:13,947.617,242.832,4.18,9,present ,12.86,116.7,
15/06/2020,0:00:14,947.618,242.851,4.18,9,present ,12.86,116.7,
15/06/2020,0:10:13,947.62,242.929,4.18,9,present ,12.86,116.4,
15/06/2020,0:20:13,947.622,242.994,4.19,8.6,present ,12.83,117,
15/06/2020,0:30:13,947.624,243.085,4.19,8.5,present ,12.82,116.7,
15/06/2020,0:40:13,947.626,243.183,4.18,8,present ,12.79,117,
15/06/2020,0:50:13,947.628,243.242,4.17,8.1,present ,12.79,117,
15/06/2020,1:00:13,947.631,243.354,4.18,8.2,present ,12.76,117.6,
15/06/2020,1:10:13,947.633,243.428,4.18,7.9,present ,12.76,117,
15/06/2020,1:20:13,947.634,243.476,4.18,8.1,present ,12.79,117.3,
15/06/2020,1:30:13,947.635,243.515,4.18,7.8,present ,12.76,117.6,
15/06/2020,1:40:13,947.637,243.593,4.18,7.7,present ,12.79,117,
15/06/2020,1:50:13,947.638,243.632,4.18,7.7,present ,12.79,117,
15/06/2020,2:00:13,947.638,243.632,4.18,7.5,present ,12.79,117.3,
15/06/2020,2:10:13,947.637,243.593,4.18,7.7,present ,12.82,116.7,
15/06/2020,2:20:13,947.638,243.632,4.18,7.6,present ,12.79,116.7,
15/06/2020,2:30:13,947.638,243.652,4.18,7.5,present ,12.79,117,
15/06/2020,2:40:13,947.639,243.694,4.18,7.5,present ,12.79,117.3,
15/06/2020,2:50:13,947.641,243.773,4.18,7.1,present ,12.79,117.3,
15/06/2020,3:00:13,947.643,243.828,4.18,7.1,present ,12.76,117.3,
15/06/2020,3:10:13,947.644,243.863,4.18,7,present ,12.76,117.3,
15/06/2020,3:20:13,947.645,243.925,4.18,6.9,present ,12.76,117.3,
15/06/2020,3:30:13,947.647,243.984,4.18,6.9,present ,12.72,117.3,
15/06/2020,3:40:13,947.648,244.023,4.18,6.6,present ,12.73,118.2,
15/06/2020,3:50:13,947.65,244.121,4.18,6.4,present ,12.66,118.5,
15/06/2020,4:00:13,947.653,244.238,4.18,6.4,present ,12.56,119.4,
15/06/2020,4:10:13,947.657,244.394,4.18,6.2,present ,12.53,119.7,
15/06/2020,4:20:13,947.658,244.433,4.18,6,present ,12.59,118.8,
15/06/2020,4:30:13,947.658,244.446,4.18,6,present ,12.63,119.1,
15/06/2020,4:40:13,947.661,244.565,4.19,5.7,present ,12.59,119.1,
15/06/2020,4:50:13,947.663,244.609,4.19,5.8,present ,12.59,119.1,
15/06/2020,5:00:13,947.665,244.687,4.19,5.6,present ,12.56,119.7,
15/06/2020,5:10:13,947.666,244.746,4.18,5.6,present ,12.59,118.8,
15/06/2020,5:20:14,947.668,244.799,4.17,5.4,present ,12.56,119.7,
15/06/2020,5:30:13,947.668,244.804,4.19,5,not present ,0,0,
15/06/2020,5:40:13,947.668,244.804,4.19,4.3,not present ,0,0,
15/06/2020,5:50:13,947.669,244.863,4.18,4,not present ,0,0,
15/06/2020,6:00:13,947.67,244.882,4.18,3.9,not present ,0,0,
15/06/2020,6:10:13,947.67,244.882,4.18,3.8,not present ,0,0,
15/06/2020,6:20:13,947.671,244.921,4.18,3.5,not present ,0,0,
15/06/2020,6:30:13,947.672,244.96,4.17,3.8,not present ,0,0,
15/06/2020,6:40:13,947.672,244.989,4.17,3.8,not present ,0,0,
15/06/2020,6:50:13,947.674,245.058,4.17,4,not present ,0,0,
15/06/2020,7:00:13,947.675,245.117,4.17,4.3,not present ,0,0,
15/06/2020,7:10:13,947.677,245.175,4.16,4.9,not present ,0,0,
15/06/2020,7:20:13,947.676,245.136,4.16,5.3,not present ,0,0,
15/06/2020,7:30:13,947.679,245.252,4.16,5.8,not present ,0,0,
15/06/2020,7:40:13,947.681,245.312,4.16,6.4,not present ,0,0,
15/06/2020,7:50:14,947.682,245.371,4.15,7.1,not present ,0,0,
15/06/2020,8:00:13,947.681,245.312,4.15,8,not present ,0,0,
15/06/2020,8:10:13,947.682,245.371,4.15,8.7,not present ,0,0,
15/06/2020,8:20:14,947.682,245.39,4.15,9.8,not present ,0,0,
15/06/2020,8:30:13,947.681,245.347,4.15,10.9,not present ,0,0,
15/06/2020,8:40:13,947.681,245.332,4.14,11.8,not present ,0,0,
15/06/2020,8:50:13,947.679,245.273,4.14,12.8,not present ,0,0,
15/06/2020,9:00:13,947.685,245.484,4.14,13.5,not present ,0,0,
15/06/2020,9:10:13,947.688,245.605,4.14,14.5,not present ,0,0,
15/06/2020,9:20:13,947.693,245.82,4.13,15.6,not present ,0,0,
15/06/2020,9:30:13,947.695,245.889,4.13,16.7,not present ,0,0,
15/06/2020,9:40:13,947.694,245.859,4.13,17.79,not present ,0,0,
15/06/2020,9:50:13,947.694,245.859,4.13,18.5,not present ,0,0,
15/06/2020,10:00:13,947.692,245.781,4.13,19.2,not present ,0,0,
15/06/2020,10:10:13,947.691,245.747,4.13,19.5,not present ,0,0,
15/06/2020,10:20:13,947.69,245.703,4.12,19.79,not present ,0,0,
15/06/2020,10:30:12,947.689,245.664,4.12,20.29,not present ,0,0,
15/06/2020,10:40:14,947.69,245.683,4.12,20.2,not present ,0,0,
15/06/2020,10:50:14,947.687,245.585,4.12,20.5,not present ,0,0,
15/06/2020,11:00:13,947.683,245.429,4.11,20.7,not present ,0,0,
15/06/2020,11:10:13,947.681,245.33,4.11,20.6,not present ,0,0,
15/06/2020,11:20:13,947.679,245.255,4.11,20.5,not present ,0,0,
15/06/2020,11:30:13,947.677,245.175,4.11,20.2,not present ,0,0,
15/06/2020,11:40:13,947.673,245,4.11,20.1,not present ,0,0,
15/06/2020,11:50:13,947.669,244.863,4.11,20.29,not present ,0,0,
15/06/2020,12:00:13,947.668,244.819,4.1,20.5,not present ,0,0,
15/06/2020,12:10:13,947.666,244.746,4.1,20.4,not present ,0,0,
15/06/2020,12:20:13,947.664,244.667,4.1,20.4,not present ,0,0,
15/06/2020,12:30:13,947.661,244.531,4.1,20.4,not present ,0,0,
15/06/2020,12:40:13,947.657,244.375,4.1,20.2,not present ,0,0,
15/06/2020,12:50:13,947.654,244.257,4.09,20.2,not present ,0,0,
15/06/2020,13:00:13,947.651,244.154,4.09,20.2,not present ,0,0,
15/06/2020,13:10:13,947.648,244.027,4.09,19.7,not present ,0,0,
15/06/2020,13:20:14,947.646,243.964,4.09,19.79,not present ,0,0,
15/06/2020,13:30:13,947.645,243.925,4.09,19.7,not present ,0,0,
15/06/2020,13:40:13,947.645,243.906,4.09,19.6,not present ,0,0,
15/06/2020,13:50:13,947.644,243.884,4.09,19.79,not present ,0,0,
15/06/2020,14:00:13,947.643,243.846,4.08,19.6,not present ,0,0,
15/06/2020,14:10:13,947.642,243.808,4.08,19.5,not present ,0,0,
15/06/2020,14:20:13,947.641,243.75,4.08,19.29,not present ,0,0,
15/06/2020,14:30:13,947.64,243.71,4.08,19.5,not present ,0,0,
15/06/2020,14:40:13,947.64,243.71,4.08,19.6,not present ,0,0,
15/06/2020,14:50:13,947.639,243.691,4.08,19.7,not present ,0,0,
15/06/2020,15:00:13,947.639,243.666,4.08,19.79,not present ,0,0,
15/06/2020,15:10:13,947.637,243.613,4.07,19.7,not present ,0,0,
15/06/2020,15:20:13,947.636,243.574,4.07,19.6,not present ,0,0,
15/06/2020,15:30:13,947.636,243.552,4.07,20.1,not present ,0,0,
15/06/2020,15:40:13,947.635,243.535,4.07,20.1,not present ,0,0,
15/06/2020,15:50:13,947.634,243.496,4.07,20,not present ,0,0,
15/06/2020,16:00:13,947.633,243.437,4.07,20.2,not present ,0,0,
15/06/2020,16:10:13,947.633,243.421,4.07,20.1,not present ,0,0,
15/06/2020,16:20:14,947.633,243.437,4.07,21.1,not present ,0,0,
15/06/2020,16:30:13,947.633,243.429,4.07,22.8,not present ,0,0,
15/06/2020,16:40:13,947.632,243.417,4.06,24.6,not present ,0,0,
15/06/2020,16:50:13,947.632,243.417,4.06,24.6,not present ,0,0,
15/06/2020,17:00:13,947.633,243.457,4.06,24.2,not present ,0,0,
15/06/2020,17:10:13,947.632,243.416,4.05,23,not present ,0,0,
15/06/2020,17:20:13,947.632,243.386,4.05,22.2,not present ,0,0,
15/06/2020,17:30:13,947.632,243.391,4.05,22.1,not present ,0,0,
15/06/2020,17:40:13,947.631,243.378,4.05,22.3,not present ,0,0,
15/06/2020,17:50:13,947.631,243.356,4.05,22.2,not present ,0,0,
15/06/2020,18:00:13,947.63,243.339,4.04,22,not present ,0,0,
15/06/2020,18:10:13,947.629,243.283,4.04,21.7,not present ,0,0,
15/06/2020,18:20:13,947.626,243.183,4.03,21.3,not present ,0,0,
15/06/2020,18:30:13,947.623,243.032,4.03,20.29,not present ,0,0,
15/06/2020,18:40:13,947.619,242.91,4.03,19,not present ,0,0,
15/06/2020,18:50:14,947.613,242.661,4.02,18.5,not present ,0,0,
15/06/2020,19:00:13,947.611,242.558,4.02,18.1,not present ,0,0,
15/06/2020,19:10:13,947.611,242.557,4.02,17.7,not present ,0,0,
15/06/2020,19:20:13,947.608,242.463,4.02,17.2,not present ,0,0,
15/06/2020,19:30:13,947.608,242.459,4.02,17,not present ,0,0,
15/06/2020,19:40:13,947.607,242.403,4.01,16.7,not present ,0,0,
15/06/2020,19:50:13,947.607,242.402,4.01,16.29,not present ,0,0,
15/06/2020,20:00:13,947.607,242.412,4.01,15.8,not present ,0,0,
15/06/2020,20:10:13,947.607,242.421,4,15.5,not present ,0,0,
15/06/2020,20:20:13,947.609,242.5,4,15,not present ,0,0,
15/06/2020,20:30:13,947.609,242.5,4,14.7,not present ,0,0,
15/06/2020,20:40:13,947.607,242.421,4,14.3,not present ,0,0,
15/06/2020,20:50:13,947.605,242.361,3.99,13.9,not present ,0,0,
15/06/2020,21:00:13,947.604,242.285,3.99,13.2,not present ,0,0,
15/06/2020,21:10:13,947.6,242.148,3.99,12.9,not present ,0,0,
15/06/2020,21:20:13,947.601,242.167,4.03,17.9,present ,12.96,143.39,
15/06/2020,21:30:14,947.603,242.265,4.08,19.79,present ,12.93,144,
15/06/2020,21:40:13,947.605,242.342,4.1,20.6,present ,12.93,143.7,
15/06/2020,21:50:13,947.605,242.343,4.12,20.9,present ,12.93,144.3,
15/06/2020,22:00:13,947.607,242.412,4.14,20.9,present ,12.93,144.3,
